0	0	3	17	31	61
0	0	3	18	29	63
0	0	3	19	30	53
0	0	3	20	29	57
0	0	3	21	30	48
0	0	3	22	-1	-1
0	0	3	23	31	57
0	0	3	24	29	62
0	0	3	25	30	56
0	0	3	26	29	49
0	0	3	27	31	53
0	0	3	28	30	61
0	0	3	29	28	54
0	0	3	30	28	50
0	0	3	31	30	52
0	0	3	32	29	53
0	0	3	33	28	59
0	0	3	34	31	49
0	0	3	35	28	48
0	0	3	36	28	61
0	0	3	37	29	58
0	0	3	38	31	60
0	0	3	39	31	56
0	0	3	40	30	63
0	0	3	41	30	57
0	0	3	42	30	50
0	0	3	43	31	52
0	0	3	44	29	60
0	0	3	45	-1	-1
0	0	3	46	28	55
0	0	3	47	29	51
0	0	3	48	31	48
0	0	3	49	30	59
0	0	3	50	29	54
0	0	3	51	31	62
0	0	3	52	28	52
0	0	3	53	28	57
0	0	3	54	29	56
0	0	3	55	30	54
0	0	3	56	-1	-1
0	0	3	57	31	58
0	0	3	58	28	51
0	0	3	59	30	55
0	0	3	60	29	55
0	0	3	61	31	54
0	0	3	62	30	49
0	0	3	63	28	53
0	0	3	64	30	58
0	0	3	65	31	50
0	0	3	66	28	56
0	0	3	67	29	50
0	1	0	0	24	3
0	1	0	1	25	9
0	1	0	2	22	14
0	1	0	3	23	4
0	1	0	4	23	11
0	1	0	5	26	10
0	1	0	6	23	13
0	1	0	7	22	1
0	1	0	8	22	12
0	1	0	9	27	7
0	1	0	10	24	12
0	1	0	11	-1	-1
0	1	0	12	23	0
0	1	0	13	24	14
0	1	0	14	26	6
0	1	0	15	22	15
0	1	0	16	22	10
0	1	0	17	25	5
0	1	0	18	23	15
0	1	0	19	24	5
0	1	0	20	23	9
0	1	0	21	24	0
0	1	0	22	-1	-1
0	1	0	23	27	3
0	1	0	24	23	14
0	1	0	25	24	8
0	1	0	26	23	1
0	1	0	27	26	2
0	1	0	28	24	13
0	1	0	29	22	6
0	1	0	30	22	2
0	1	0	31	24	4
0	1	0	32	23	5
0	1	0	33	22	11
0	1	0	34	25	1
0	1	0	35	22	0
0	1	0	36	22	13
0	1	0	37	23	10
0	1	0	38	26	4
0	1	0	39	25	3
0	1	0	40	24	15
0	1	0	41	24	9
0	1	0	42	24	2
0	1	0	43	27	1
0	1	0	44	23	12
0	1	0	45	-1	-1
0	1	0	46	22	7
0	1	0	47	23	3
0	1	0	48	26	0
0	1	0	49	24	11
0	1	0	50	23	6
0	1	0	51	27	15
0	1	0	52	22	4
0	1	0	53	22	9
0	1	0	54	23	8
0	1	0	55	24	6
0	1	0	56	-1	-1
0	1	0	57	26	14
0	1	0	58	22	3
0	1	0	59	24	7
0	1	0	60	23	7
0	1	0	61	25	13
0	1	0	62	24	1
0	1	0	63	22	5
0	1	0	64	24	10
0	1	0	65	27	11
0	1	0	66	22	8
0	1	0	67	23	2
0	1	1	0	24	19
0	1	1	1	25	25
0	1	1	2	22	30
0	1	1	3	23	20
0	1	1	4	23	27
0	1	1	5	26	26
0	1	1	6	23	29
0	1	1	7	22	17
0	1	1	8	22	28
0	1	1	9	27	23
0	1	1	10	24	28
0	1	1	11	-1	-1
0	1	1	12	23	16
0	1	1	13	24	30
0	1	1	14	26	22
0	1	1	15	22	31
0	1	1	16	22	26
0	1	1	17	25	21
0	1	1	18	23	31
0	1	1	19	24	21
0	1	1	20	23	25
0	1	1	21	24	16
0	1	1	22	-1	-1
0	1	1	23	27	19
0	1	1	24	23	30
0	1	1	25	24	24
0	1	1	26	23	17
0	1	1	27	26	18
0	1	1	28	24	29
0	1	1	29	22	22
0	1	1	30	22	18
0	1	1	31	24	20
0	1	1	32	23	21
0	1	1	33	22	27
0	1	1	34	25	17
0	1	1	35	22	16
0	1	1	36	22	29
0	1	1	37	23	26
0	1	1	38	26	20
0	1	1	39	25	19
0	1	1	40	24	31
0	1	1	41	24	25
0	1	1	42	24	18
0	1	1	43	27	17
0	1	1	44	23	28
0	1	1	45	-1	-1
0	1	1	46	22	23
0	1	1	47	23	19
0	1	1	48	26	16
0	1	1	49	24	27
0	1	1	50	23	22
0	1	1	51	27	31
0	1	1	52	22	20
0	1	1	53	22	25
0	1	1	54	23	24
0	1	1	55	24	22
0	1	1	56	-1	-1
0	1	1	57	26	30
0	1	1	58	22	19
0	1	1	59	24	23
0	1	1	60	23	23
0	1	1	61	25	29
0	1	1	62	24	17
0	1	1	63	22	21
0	1	1	64	24	26
0	1	1	65	27	27
0	1	1	66	22	24
0	1	1	67	23	18
0	1	2	0	22	40
0	1	2	1	27	34
0	1	2	2	27	43
0	1	2	3	24	42
0	1	2	4	25	47
0	1	2	5	25	36
0	1	2	6	25	45
0	1	2	7	23	39
0	1	2	8	27	45
0	1	2	9	26	33
0	1	2	10	26	46
0	1	2	11	-1	-1
0	1	2	12	24	38
0	1	2	13	26	44
0	1	2	14	25	32
0	1	2	15	22	36
0	1	2	16	27	47
0	1	2	17	26	47
0	1	2	18	25	43
0	1	2	19	26	38
0	1	2	20	26	32
0	1	2	21	27	41
0	1	2	22	-1	-1
0	1	2	23	25	46
0	1	2	24	23	35
0	1	2	25	27	33
0	1	2	26	26	40
0	1	2	27	27	44
0	1	2	28	24	34
0	1	2	29	25	35
0	1	2	30	25	39
0	1	2	31	27	37
0	1	2	32	26	36
0	1	2	33	22	32
0	1	2	34	26	43
0	1	2	35	25	42
0	1	2	36	22	34
0	1	2	37	25	33
0	1	2	38	27	46
0	1	2	39	26	45
0	1	2	40	24	36
0	1	2	41	26	34
0	1	2	42	27	40
0	1	2	43	25	44
0	1	2	44	23	33
0	1	2	45	-1	-1
0	1	2	46	27	35
0	1	2	47	26	39
0	1	2	48	27	42
0	1	2	49	24	32
0	1	2	50	25	37
0	1	2	51	26	41
0	1	2	52	25	38
0	1	2	53	23	47
0	1	2	54	24	46
0	1	2	55	27	36
0	1	2	56	-1	-1
0	1	2	57	25	40
0	1	2	58	27	39
0	1	2	59	22	44
0	1	2	60	26	35
0	1	2	61	27	38
0	1	2	62	26	42
0	1	2	63	23	43
0	1	2	64	27	32
0	1	2	65	26	37
0	1	2	66	25	34
0	1	2	67	25	41
0	1	3	0	24	51
0	1	3	1	25	57
0	1	3	2	22	62
0	1	3	3	23	52
0	1	3	4	23	59
0	1	3	5	26	58
0	1	3	6	23	61
0	1	3	7	22	49
0	1	3	8	22	60
0	1	3	9	27	55
0	1	3	10	24	60
0	1	3	11	-1	-1
0	1	3	12	23	48
0	1	3	13	24	62
0	1	3	14	26	54
0	1	3	15	22	63
0	1	3	16	22	58
0	1	3	17	25	53
0	1	3	18	23	63
0	1	3	19	24	53
0	1	3	20	23	57
0	1	3	21	24	48
0	1	3	22	-1	-1
0	1	3	23	27	51
0	1	3	24	23	62
0	1	3	25	24	56
0	1	3	26	23	49
0	1	3	27	26	50
0	1	3	28	24	61
0	1	3	29	22	54
0	1	3	30	22	50
0	1	3	31	24	52
0	1	3	32	23	53
0	1	3	33	22	59
0	1	3	34	25	49
0	1	3	35	22	48
0	1	3	36	22	61
0	1	3	37	23	58
0	1	3	38	26	52
0	1	3	39	25	51
0	1	3	40	24	63
0	1	3	41	24	57
0	1	3	42	24	50
0	1	3	43	27	49
0	1	3	44	23	60
0	1	3	45	-1	-1
0	1	3	46	22	55
0	1	3	47	23	51
0	1	3	48	26	48
0	1	3	49	24	59
0	1	3	50	23	54
0	1	3	51	27	63
0	1	3	52	22	52
0	1	3	53	22	57
0	1	3	54	23	56
0	1	3	55	24	54
0	1	3	56	-1	-1
0	1	3	57	26	62
0	1	3	58	22	51
0	1	3	59	24	55
0	1	3	60	23	55
0	1	3	61	25	61
0	1	3	62	24	49
0	1	3	63	22	53
0	1	3	64	24	58
0	1	3	65	27	59
0	1	3	66	22	56
0	1	3	67	23	50
0	2	0	0	16	8
0	2	0	1	21	2
0	2	0	2	21	11
0	2	0	3	18	10
0	2	0	4	19	15
0	2	0	5	19	4
0	2	0	6	19	13
0	2	0	7	17	7
0	2	0	8	21	13
0	2	0	9	20	1
0	2	0	10	20	14
0	2	0	11	-1	-1
0	2	0	12	18	6
0	2	0	13	20	12
0	2	0	14	19	0
0	2	0	15	16	4
0	2	0	16	21	15
0	2	0	17	20	15
0	2	0	18	19	11
0	2	0	19	20	6
0	2	0	20	20	0
0	2	0	21	21	9
0	2	0	22	-1	-1
0	2	0	23	19	14
0	2	0	24	17	3
0	2	0	25	21	1
0	2	0	26	20	8
0	2	0	27	21	12
0	2	0	28	18	2
0	2	0	29	19	3
0	2	0	30	19	7
0	2	0	31	21	5
0	2	0	32	20	4
0	2	0	33	16	0
0	2	0	34	20	11
0	2	0	35	19	10
0	2	0	36	16	2
0	2	0	37	19	1
0	2	0	38	21	14
0	2	0	39	20	13
0	2	0	40	18	4
0	2	0	41	20	2
0	2	0	42	21	8
0	2	0	43	19	12
0	2	0	44	17	1
0	2	0	45	-1	-1
0	2	0	46	21	3
0	2	0	47	20	7
0	2	0	48	21	10
0	2	0	49	18	0
0	2	0	50	19	5
0	2	0	51	20	9
0	2	0	52	19	6
0	2	0	53	17	15
0	2	0	54	18	14
0	2	0	55	21	4
0	2	0	56	-1	-1
0	2	0	57	19	8
0	2	0	58	21	7
0	2	0	59	16	12
0	2	0	60	20	3
0	2	0	61	21	6
0	2	0	62	20	10
0	2	0	63	17	11
0	2	0	64	21	0
0	2	0	65	20	5
0	2	0	66	19	2
0	2	0	67	19	9
0	2	1	0	16	24
0	2	1	1	21	18
0	2	1	2	21	27
0	2	1	3	18	26
0	2	1	4	19	31
0	2	1	5	19	20
0	2	1	6	19	29
0	2	1	7	17	23
0	2	1	8	21	29
0	2	1	9	20	17
0	2	1	10	20	30
0	2	1	11	-1	-1
0	2	1	12	18	22
0	2	1	13	20	28
0	2	1	14	19	16
0	2	1	15	16	20
0	2	1	16	21	31
0	2	1	17	20	31
0	2	1	18	19	27
0	2	1	19	20	22
0	2	1	20	20	16
0	2	1	21	21	25
0	2	1	22	-1	-1
0	2	1	23	19	30
0	2	1	24	17	19
0	2	1	25	21	17
0	2	1	26	20	24
0	2	1	27	21	28
0	2	1	28	18	18
0	2	1	29	19	19
0	2	1	30	19	23
0	2	1	31	21	21
0	2	1	32	20	20
0	2	1	33	16	16
0	2	1	34	20	27
0	2	1	35	19	26
0	2	1	36	16	18
0	2	1	37	19	17
0	2	1	38	21	30
0	2	1	39	20	29
0	2	1	40	18	20
0	2	1	41	20	18
0	2	1	42	21	24
0	2	1	43	19	28
0	2	1	44	17	17
0	2	1	45	-1	-1
0	2	1	46	21	19
0	2	1	47	20	23
0	2	1	48	21	26
0	2	1	49	18	16
0	2	1	50	19	21
0	2	1	51	20	25
0	2	1	52	19	22
0	2	1	53	17	31
0	2	1	54	18	30
0	2	1	55	21	20
0	2	1	56	-1	-1
0	2	1	57	19	24
0	2	1	58	21	23
0	2	1	59	16	28
0	2	1	60	20	19
0	2	1	61	21	22
0	2	1	62	20	26
0	2	1	63	17	27
0	2	1	64	21	16
0	2	1	65	20	21
0	2	1	66	19	18
0	2	1	67	19	25
0	2	2	0	18	35
0	2	2	1	19	41
0	2	2	2	16	46
0	2	2	3	17	36
0	2	2	4	17	43
0	2	2	5	20	42
0	2	2	6	17	45
0	2	2	7	16	33
0	2	2	8	16	44
0	2	2	9	21	39
0	2	2	10	18	44
0	2	2	11	-1	-1
0	2	2	12	17	32
0	2	2	13	18	46
0	2	2	14	20	38
0	2	2	15	16	47
0	2	2	16	16	42
0	2	2	17	19	37
0	2	2	18	17	47
0	2	2	19	18	37
0	2	2	20	17	41
0	2	2	21	18	32
0	2	2	22	-1	-1
0	2	2	23	21	35
0	2	2	24	17	46
0	2	2	25	18	40
0	2	2	26	17	33
0	2	2	27	20	34
0	2	2	28	18	45
0	2	2	29	16	38
0	2	2	30	16	34
0	2	2	31	18	36
0	2	2	32	17	37
0	2	2	33	16	43
0	2	2	34	19	33
0	2	2	35	16	32
0	2	2	36	16	45
0	2	2	37	17	42
0	2	2	38	20	36
0	2	2	39	19	35
0	2	2	40	18	47
0	2	2	41	18	41
0	2	2	42	18	34
0	2	2	43	21	33
0	2	2	44	17	44
0	2	2	45	-1	-1
0	2	2	46	16	39
0	2	2	47	17	35
0	2	2	48	20	32
0	2	2	49	18	43
0	2	2	50	17	38
0	2	2	51	21	47
0	2	2	52	16	36
0	2	2	53	16	41
0	2	2	54	17	40
0	2	2	55	18	38
0	2	2	56	-1	-1
0	2	2	57	20	46
0	2	2	58	16	35
0	2	2	59	18	39
0	2	2	60	17	39
0	2	2	61	19	45
0	2	2	62	18	33
0	2	2	63	16	37
0	2	2	64	18	42
0	2	2	65	21	43
0	2	2	66	16	40
0	2	2	67	17	34
0	2	3	0	16	56
0	2	3	1	21	50
0	2	3	2	21	59
0	2	3	3	18	58
0	2	3	4	19	63
0	2	3	5	19	52
0	2	3	6	19	61
0	2	3	7	17	55
0	2	3	8	21	61
0	2	3	9	20	49
0	2	3	10	20	62
0	2	3	11	-1	-1
0	2	3	12	18	54
0	2	3	13	20	60
0	2	3	14	19	48
0	2	3	15	16	52
0	2	3	16	21	63
0	2	3	17	20	63
0	2	3	18	19	59
0	2	3	19	20	54
0	2	3	20	20	48
0	2	3	21	21	57
0	2	3	22	-1	-1
0	2	3	23	19	62
0	2	3	24	17	51
0	2	3	25	21	49
0	2	3	26	20	56
0	2	3	27	21	60
0	2	3	28	18	50
0	2	3	29	19	51
0	2	3	30	19	55
0	2	3	31	21	53
0	2	3	32	20	52
0	2	3	33	16	48
0	2	3	34	20	59
0	2	3	35	19	58
0	2	3	36	16	50
0	2	3	37	19	49
0	2	3	38	21	62
0	2	3	39	20	61
0	2	3	40	18	52
0	2	3	41	20	50
0	2	3	42	21	56
0	2	3	43	19	60
0	2	3	44	17	49
0	2	3	45	-1	-1
0	2	3	46	21	51
0	2	3	47	20	55
0	2	3	48	21	58
0	2	3	49	18	48
0	2	3	50	19	53
0	2	3	51	20	57
0	2	3	52	19	54
0	2	3	53	17	63
0	2	3	54	18	62
0	2	3	55	21	52
0	2	3	56	-1	-1
0	2	3	57	19	56
0	2	3	58	21	55
0	2	3	59	16	60
0	2	3	60	20	51
0	2	3	61	21	54
0	2	3	62	20	58
0	2	3	63	17	59
0	2	3	64	21	48
0	2	3	65	20	53
0	2	3	66	19	50
0	2	3	67	19	57
0	3	0	0	25	2
0	3	0	1	17	2
0	3	0	2	26	5
0	3	0	3	27	0
0	3	0	4	16	5
0	3	0	5	18	1
0	3	0	6	27	6
0	3	0	7	26	3
0	3	0	8	18	7
0	3	0	9	16	3
0	3	0	10	25	8
0	3	0	11	-1	-1
0	3	0	12	27	4
0	3	0	13	17	8
0	3	0	14	18	5
0	3	0	15	25	6
0	3	0	16	26	9
0	3	0	17	17	6
0	3	0	18	16	9
0	3	0	19	25	0
0	3	0	20	27	10
0	3	0	21	18	11
0	3	0	22	-1	-1
0	3	0	23	16	7
0	3	0	24	26	7
0	3	0	25	25	12
0	3	0	26	17	12
0	3	0	27	18	9
0	3	0	28	27	8
0	3	0	29	26	13
0	3	0	30	16	13
0	3	0	31	18	15
0	3	0	32	27	14
0	3	0	33	25	10
0	3	0	34	17	10
0	3	0	35	16	11
0	3	0	36	25	7
0	3	0	37	26	11
0	3	0	38	17	5
0	3	0	39	16	6
0	3	0	40	27	5
0	3	0	41	27	12
0	3	0	42	18	13
0	3	0	43	18	8
0	3	0	44	26	8
0	3	0	45	-1	-1
0	3	0	46	25	14
0	3	0	47	17	14
0	3	0	48	17	9
0	3	0	49	27	9
0	3	0	50	26	15
0	3	0	51	16	10
0	3	0	52	16	15
0	3	0	53	25	11
0	3	0	54	26	12
0	3	0	55	17	0
0	3	0	56	-1	-1
0	3	0	57	18	12
0	3	0	58	26	1
0	3	0	59	27	13
0	3	0	60	16	1
0	3	0	61	17	13
0	3	0	62	25	4
0	3	0	63	25	15
0	3	0	64	17	4
0	3	0	65	16	14
0	3	0	66	18	3
0	3	0	67	27	2
0	3	1	0	25	18
0	3	1	1	17	18
0	3	1	2	26	21
0	3	1	3	27	16
0	3	1	4	16	21
0	3	1	5	18	17
0	3	1	6	27	22
0	3	1	7	26	19
0	3	1	8	18	23
0	3	1	9	16	19
0	3	1	10	25	24
0	3	1	11	-1	-1
0	3	1	12	27	20
0	3	1	13	17	24
0	3	1	14	18	21
0	3	1	15	25	22
0	3	1	16	26	25
0	3	1	17	17	22
0	3	1	18	16	25
0	3	1	19	25	16
0	3	1	20	27	26
0	3	1	21	18	27
0	3	1	22	-1	-1
0	3	1	23	16	23
0	3	1	24	26	23
0	3	1	25	25	28
0	3	1	26	17	28
0	3	1	27	18	25
0	3	1	28	27	24
0	3	1	29	26	29
0	3	1	30	16	29
0	3	1	31	18	31
0	3	1	32	27	30
0	3	1	33	25	26
0	3	1	34	17	26
0	3	1	35	16	27
0	3	1	36	25	23
0	3	1	37	26	27
0	3	1	38	17	21
0	3	1	39	16	22
0	3	1	40	27	21
0	3	1	41	27	28
0	3	1	42	18	29
0	3	1	43	18	24
0	3	1	44	26	24
0	3	1	45	-1	-1
0	3	1	46	25	30
0	3	1	47	17	30
0	3	1	48	17	25
0	3	1	49	27	25
0	3	1	50	26	31
0	3	1	51	16	26
0	3	1	52	16	31
0	3	1	53	25	27
0	3	1	54	26	28
0	3	1	55	17	16
0	3	1	56	-1	-1
0	3	1	57	18	28
0	3	1	58	26	17
0	3	1	59	27	29
0	3	1	60	16	17
0	3	1	61	17	29
0	3	1	62	25	20
0	3	1	63	25	31
0	3	1	64	17	20
0	3	1	65	16	30
0	3	1	66	18	19
0	3	1	67	27	18
0	3	2	0	19	34
0	3	2	1	23	34
0	3	2	2	20	37
0	3	2	3	21	32
0	3	2	4	22	37
0	3	2	5	24	33
0	3	2	6	21	38
0	3	2	7	20	35
0	3	2	8	24	39
0	3	2	9	22	35
0	3	2	10	19	40
0	3	2	11	-1	-1
0	3	2	12	21	36
0	3	2	13	23	40
0	3	2	14	24	37
0	3	2	15	19	38
0	3	2	16	20	41
0	3	2	17	23	38
0	3	2	18	22	41
0	3	2	19	19	32
0	3	2	20	21	42
0	3	2	21	24	43
0	3	2	22	-1	-1
0	3	2	23	22	39
0	3	2	24	20	39
0	3	2	25	19	44
0	3	2	26	23	44
0	3	2	27	24	41
0	3	2	28	21	40
0	3	2	29	20	45
0	3	2	30	22	45
0	3	2	31	24	47
0	3	2	32	21	46
0	3	2	33	19	42
0	3	2	34	23	42
0	3	2	35	22	43
0	3	2	36	19	39
0	3	2	37	20	43
0	3	2	38	23	37
0	3	2	39	22	38
0	3	2	40	21	37
0	3	2	41	21	44
0	3	2	42	24	45
0	3	2	43	24	40
0	3	2	44	20	40
0	3	2	45	-1	-1
0	3	2	46	19	46
0	3	2	47	23	46
0	3	2	48	23	41
0	3	2	49	21	41
0	3	2	50	20	47
0	3	2	51	22	42
0	3	2	52	22	47
0	3	2	53	19	43
0	3	2	54	20	44
0	3	2	55	23	32
0	3	2	56	-1	-1
0	3	2	57	24	44
0	3	2	58	20	33
0	3	2	59	21	45
0	3	2	60	22	33
0	3	2	61	23	45
0	3	2	62	19	36
0	3	2	63	19	47
0	3	2	64	23	36
0	3	2	65	22	46
0	3	2	66	24	35
0	3	2	67	21	34
0	3	3	0	25	50
0	3	3	1	17	50
0	3	3	2	26	53
0	3	3	3	27	48
0	3	3	4	16	53
0	3	3	5	18	49
0	3	3	6	27	54
0	3	3	7	26	51
0	3	3	8	18	55
0	3	3	9	16	51
0	3	3	10	25	56
0	3	3	11	-1	-1
0	3	3	12	27	52
0	3	3	13	17	56
0	3	3	14	18	53
0	3	3	15	25	54
0	3	3	16	26	57
0	3	3	17	17	54
0	3	3	18	16	57
0	3	3	19	25	48
0	3	3	20	27	58
0	3	3	21	18	59
0	3	3	22	-1	-1
0	3	3	23	16	55
0	3	3	24	26	55
0	3	3	25	25	60
0	3	3	26	17	60
0	3	3	27	18	57
0	3	3	28	27	56
0	3	3	29	26	61
0	3	3	30	16	61
0	3	3	31	18	63
0	3	3	32	27	62
0	3	3	33	25	58
0	3	3	34	17	58
0	3	3	35	16	59
0	3	3	36	25	55
0	3	3	37	26	59
0	3	3	38	17	53
0	3	3	39	16	54
0	3	3	40	27	53
0	3	3	41	27	60
0	3	3	42	18	61
0	3	3	43	18	56
0	3	3	44	26	56
0	3	3	45	-1	-1
0	3	3	46	25	62
0	3	3	47	17	62
0	3	3	48	17	57
0	3	3	49	27	57
0	3	3	50	26	63
0	3	3	51	16	58
0	3	3	52	16	63
0	3	3	53	25	59
0	3	3	54	26	60
0	3	3	55	17	48
0	3	3	56	-1	-1
0	3	3	57	18	60
0	3	3	58	26	49
0	3	3	59	27	61
0	3	3	60	16	49
0	3	3	61	17	61
0	3	3	62	25	52
0	3	3	63	25	63
0	3	3	64	17	52
0	3	3	65	16	62
0	3	3	66	18	51
0	3	3	67	27	50
1	0	0	0	12	3
1	0	0	1	13	9
1	0	0	2	10	14
1	0	0	3	11	4
1	0	0	4	11	11
1	0	0	5	14	10
1	0	0	6	11	13
1	0	0	7	10	1
1	0	0	8	10	12
1	0	0	9	15	7
1	0	0	10	12	12
1	0	0	11	-1	-1
1	0	0	12	11	0
1	0	0	13	12	14
1	0	0	14	14	6
1	0	0	15	10	15
1	0	0	16	10	10
1	0	0	17	13	5
1	0	0	18	11	15
1	0	0	19	12	5
1	0	0	20	11	9
1	0	0	21	12	0
1	0	0	22	-1	-1
1	0	0	23	15	3
1	0	0	24	11	14
1	0	0	25	12	8
1	0	0	26	11	1
1	0	0	27	14	2
1	0	0	28	12	13
1	0	0	29	10	6
1	0	0	30	10	2
1	0	0	31	12	4
1	0	0	32	11	5
1	0	0	33	10	11
1	0	0	34	13	1
1	0	0	35	10	0
1	0	0	36	10	13
1	0	0	37	11	10
1	0	0	38	14	4
1	0	0	39	13	3
1	0	0	40	12	15
1	0	0	41	12	9
1	0	0	42	12	2
1	0	0	43	15	1
1	0	0	44	11	12
1	0	0	45	-1	-1
1	0	0	46	10	7
1	0	0	47	11	3
1	0	0	48	14	0
1	0	0	49	12	11
1	0	0	50	11	6
1	0	0	51	15	15
1	0	0	52	10	4
1	0	0	53	10	9
1	0	0	54	11	8
1	0	0	55	12	6
1	0	0	56	-1	-1
1	0	0	57	14	14
1	0	0	58	10	3
1	0	0	59	12	7
1	0	0	60	11	7
1	0	0	61	13	13
1	0	0	62	12	1
1	0	0	63	10	5
1	0	0	64	12	10
1	0	0	65	15	11
1	0	0	66	10	8
